5805.956
8277.018
8328.68
8684.696
8766.633
8769.945
8803.471
9038.044
9415.809
9639.319
10584.253
11464.354
11728.482
11839.214
11934.412
11948.472
11956.35
12195.831
12287.202
12715.205
