5888.158
7365.148
8500.546
8519.316
8520.176
8819.251
9031.409
9173.336
9391.354
9544.623
9662.28
9667.935
10000.756
10133.036
10325.408
11149.652
11483.643
11696.585
11901.479
12246.973
