549.409,81
567.5,31
576.546,161
649.341,32
673.38,82
669.146,162
1475.186,181
588.018,33
589.256,83
596.96,163
2225.311,21
594.291,34
597.130000000001,84
592.553,164
2459.788,101
2479.046,61
2506.71,171
1096.969,182
2635.469,1
2668.457,151
2675.196,51
2678.439,71
2684.396,41
2683.996,191
2688.638,11
2695.379,121
2724.646,131
2725.868,111
2733.646,141
2743.172,91
1016.839,22
915.843,85
937.011,35
846.203,172
959.214,165
804.669,42
1067.37,122
1130.946,12
1247.652,183
1226.694,152
1314.387,132
796.024,23
1403.01,72
1692.107,102
846.754,173
1533.322,112
783.844000000001,43
1009.706,86
1031.131,36
1981.382,62
1227.83,166
1939.377,192
2114.555,2
2157.243,142
1117.384,184
2289.094,92
2410.855,52
1379.246,24
1304.548,103
1673.22,13
1213.651,44
1366.6,174
1811.361,123
1738.836,153
1365.157,87
1443.285,113
1355.732,37
997.406999999999,185
1943.055,73
1421.266,167
2015.684,133
723.853,45
1438.457,143
1313.363,93
2038.925,63
1117.795,104
1031.507,124
931.436000000001,88
1317.415,25
1310.315,14
1281.395,175
925.906,186
1144.788,38
732.750000000001,46
2383.855,193
2270.449,3
1584.034,154
2322.743,53
1434.312,168
1291.218,94
1328.063,144
2008.535,114
1651.745,134
1240.679,105
1333.145,64
1824.219,74
1240.18,125
1010.655,187
1311.955,89
1173.268,47
1364.89,39
1390.346,176
1460.939,15
1022.062,169
673.019,65
887.747000000002,145
1824.147,26
803.245,106
785.661000000001,126
705.778000000001,90
789.036000000001,188
568.002000000001,48
1483.331,155
599.387000000001,40
1274.053,95
464.922000000002,66
2041.673,194
2076.935,4
532.095000000001,189
1496.942,115
1412.963,75
763.601000000001,170
577.881000000001,49
1044.193,177
755.294,146
1914.271,54
743.848,107
760.567999999999,127
508.968999999999,67
1788.134,135
693.288999999999,96
1030.41,27
440.097000000002,190
1399.012,16
1218.757,156
469.193999999998,68
631.878000000001,55
748.711000000001,178
454.906000000001,28
911.016000000001,76
610.731000000002,97
1056.893,116
335.769,69
647.373999999998,17
365.708000000001,56
1275.489,5
1079.661,147
994.229000000001,128
1379.057,195
391.314,29
1177.035,50
1107.158,108
329.466,70
316.739,57
1162.669,136
802.846,157
554.770000000002,98
820.902999999998,179
433.838999999998,30
296.208000000001,58
819.353999999999,77
788.225000000002,18
912.345000000001,117
273.348,59
868.651,148
889.002000000002,129
634.449999999999,137
551.496000000001,99
947.504999999999,6
911.717000000001,109
993.713,196
245.196000000002,60
743.034,158
669.314,180
653.977999999999,78
487.064,118
392.308000000001,7
646.081,19
474.760999999999,100
543.431000000002,138
637.209999999999,149
635.046,130
473.999,159
597.268,110
311.42,8
641.653000000004,197
430.243,79
452.609,119
452.843000000001,20
374.217999999999,139
427.130999999999,150
386.186,160
327.485000000001,9
357.841000000002,80
370.193999999998,198
321.259,120
326.395,140
233.478000000001,10
270.360000000002,199
208.594000000003,200
