8672.434
8858.102
9295.206
9662.028
10483.213
10653.677
10913.768
11495.422
11562.197
11825.151
11951.988
12028.219
12234.142
12352.07
12374.996
12474.58
12477.552
12584.445
12631.452
12957.735
