804.568,151
1005.44,81
1071.527,21
1072.761,171
1076.197,181
1083.079,61
1084.965,111
1095.616,121
1075.152,71
1088.782,11
1089.532,31
1106.77,101
587.633,152
389.62,172
560.098,82
538.228,22
1514.298,161
499.978,102
610.088,112
691.824,182
1857.286,41
702.224,72
699.715,32
705.922,122
794.706,12
797.809,62
1990.457,51
2060,141
2025.959,91
2022.844,191
2072.389,1
2054.077,131
746.242,153
599.46,173
431.715,83
563.684,23
580.663,103
626.767,113
586.027,183
664.18,73
471.517,154
674.898,33
578.032,174
860.474,123
939.944,142
831.995,13
929.885,2
892.64,63
1069.517,52
1061.12,192
1386.016,162
975.948,84
1123.023,132
781.208,104
765.759,24
659.907,155
856.231,114
1354.158,42
859.745,184
921.052,74
741.634,175
684.331,143
1687.918,92
1068.144,34
630.477,25
1082.797,14
834.229,85
619.181,156
1056.658,124
810.344,105
1029.108,64
759.669,115
1221.866,3
614.094,144
907.351000000001,185
892.372,75
1137.682,133
1632.557,53
881.585,93
962.906,176
1421.867,193
793.09,157
828.889,26
1635.781,163
873.337,15
459.582,145
1039.117,35
836.826,86
793.717000000001,116
957.908,106
977.741999999999,125
528.947,94
990.755999999999,65
1714.096,43
741.259999999999,186
804.72,76
685.153,177
593.786999999999,158
602.299,27
937.592,54
651.516,16
590.096,146
776.108999999999,36
595.22,95
668.913,107
725.196999999999,117
552.44,187
1447.115,134
921.607,87
1756.888,4
544.29,159
635.973,77
819.582,126
1289.403,194
813.43,66
544.125,28
684.023,178
560.83,96
835.046,17
662.875,147
1484.084,164
685.854,37
1056.367,55
569.499000000001,160
681.538,108
593.447999999999,78
764.836000000001,118
497.996,29
712.413,188
602.15,179
1479.019,44
683.007,67
433.386,97
845.538999999999,88
865.779,127
338.832,79
1161.859,5
338.359,30
621.073,18
591.363000000001,38
451.16,119
535.847,109
332.195,180
300.713,98
1251.972,135
525.662,189
409.963,68
1191.477,195
322.743999999999,80
472.18,128
342.537,19
1060.693,148
861.493,56
599.428,89
350.635,39
363.064,120
367.204,110
343.136,99
1116.265,165
329.184000000001,190
295.837,69
612.084000000001,6
306.892,129
319.173000000001,20
289.843999999999,40
264.73,100
277.267,166
272.866,70
423.352999999999,90
266.313,130
676.967000000001,196
1156.286,45
720.638999999999,149
874.469999999999,136
253.905999999999,167
682.797,57
518.802,7
213.998000000001,168
465.357,150
233.620000000001,169
558.981,197
653.902,137
722.822,46
584.567000000001,8
639.121000000001,58
240.909,170
502.319,198
467.421999999999,9
508.882,138
557.133,47
520.565000000001,59
331.467999999999,199
373.68,10
372.726000000001,139
363.811,48
331.866,60
225.892,200
224.241,140
256.172,49
197.719000000001,50
