8500.386
8590.174
8816.156
8935.116
9231.147
9267.964
9393.832
9497.041
9499.45
9554.295
9772.659
9992.243
10026.414
10032.322
10106.182
11372.295
11497.236
11860.445
12112.546
12949.8
