9379.481
9908.95
10127.83
10704.214
10957.498
11451.38
11453.994
11488.619
11512.187
11666.197
11743.959
11831.632
12294.868
12364.605
12411.985
12501.102
12559.755
12704.208
12726.768
12904.202
