5714.955
7838.579
8309.928
8960.943
9144.572
9342.099
10178.444
10234.223
11240.626
11264.898
11305.174
11536.193
11575.693
11879.643
11938.936
12077.99
12087.699
12414.277
12513.19
12528.307
