4.173,141
2.44200000000001,51
6.60200000000009,171
4.05299999999988,31
6.05300000000011,101
3.35100000000011,161
3.19900000000007,81
0.518000000000029,142
8.74099999999999,121
0.328999999999951,82
8.39900000000034,71
2.61000000000013,131
0.251999999999953,172
7.37800000000016,41
3.39800000000014,21
0.384000000000015,102
0.555000000000291,162
0.902000000000044,83
7.27700000000004,191
0.302999999999884,122
4.66799999999967,181
4.7829999999999,151
1.77500000000009,1
6.404,91
5.8090000000002,11
0.597999999999956,143
8.93200000000024,61
4.16700000000037,111
0.23299999999972,52
0.532999999999902,144
0.726999999999862,84
1.48700000000008,32
0.295000000000073,163
0.393999999999778,132
0.213999999999942,173
1.19299999999976,72
0.259999999999764,123
0.145999999999731,152
0.286999999999807,192
0.548999999999978,103
0.184000000000196,182
1.09700000000021,2
0.514999999999873,12
0.463999999999942,112
0.167000000000371,62
1.23299999999972,22
0.464000000000397,42
0.26299999999992,73
0.257999999999811,53
0.778999999999542,85
1.03900000000067,164
0.292999999999665,133
0.329999999999927,174
0.2450000000008,145
0.351999999999862,193
0.222999999999956,124
1.1230000000005,92
1.00900000000001,153
0.417000000000371,104
0.152000000000044,3
0.153000000000247,183
1.38299999999981,113
0.589999999999236,23
0.217000000000553,165
0.777999999999338,43
0.873999999999796,86
0.235999999999876,74
0.451000000000022,33
0.182000000000698,54
0.675000000000182,146
1.4369999999999,13
1.11400000000049,63
0.442000000000007,175
0.229999999999563,194
1.29099999999926,134
0.444000000000415,125
0.501000000000204,105
1.46100000000024,4
0.774000000000342,166
0.280999999999949,24
0.368999999999687,154
0.251999999999498,195
0.856999999999971,147
0.171000000000276,184
0.635000000000218,44
0.833999999999833,87
1.35199999999986,55
0.515999999999622,75
0.560999999999694,176
1.58899999999994,93
0.244999999999891,114
0.171999999999571,106
0.159999999999854,135
1.20899999999983,14
0.246999999999389,126
0.199999999999818,167
0.196000000000822,196
0.672999999999774,88
0.966000000000349,177
1.83899999999994,25
1.24300000000039,64
0.170000000000073,76
0.220000000000255,56
1.35199999999986,34
0.520000000000437,148
1.08899999999994,5
0.873999999999796,45
0.210999999999331,107
0.972999999999956,115
0.777000000000044,185
0.708000000000538,155
0.199000000000524,168
0.225999999999658,77
0.317999999999302,136
0.364000000000487,178
0.582000000000335,89
0.438000000000102,197
0.260000000000218,57
0.975999999999658,127
1.04999999999927,94
0.226999999998952,15
0.265000000001237,26
0.756999999999607,108
1.10900000000038,149
0.213000000001557,46
1.02599999999984,116
0.574000000000524,179
0.222999999999956,137
0.227000000000771,90
0.253000000000611,169
0.227999999999156,198
0.242000000000189,78
0.490999999999985,128
1.06999999999971,65
0.511000000000422,27
0.824000000000524,6
0.207000000000335,47
0.263000000000829,180
0.195000000001528,58
1.03600000000006,186
0.212999999999738,109
0.84099999999853,156
0.195999999999913,35
0.30699999999888,199
0.255999999999403,170
0.851999999998952,138
0.159999999999854,79
0.226000000000568,150
0.245999999999185,110
0.388000000000829,129
0.539000000000669,117
0.587999999999738,28
0.766999999999825,66
1.34900000000016,16
0.158999999999651,80
0.433999999999287,48
0.265000000001237,95
0.257999999999811,59
0.33600000000115,7
0.208999999998923,187
0.17699999999968,157
0.707000000000335,200
0.727999999999156,36
0.1200000000008,118
0.717999999998938,139
0.603000000000975,60
0.586999999999534,67
1.15200000000004,130
0.457000000000335,29
0.290999999999258,8
0.35399999999936,17
0.389999999999418,49
0.283999999999651,188
0.655000000000655,96
0.583000000000538,158
0.495999999999185,119
0.708000000000538,37
0.369000000000597,9
0.592000000000553,140
0.572000000000116,68
0.236999999999171,18
0.503999999998996,30
0.70299999999952,189
0.226000000000568,50
0.158999999999651,159
0.121999999999389,120
0.195999999999913,97
0.183999999999287,69
0.320999999999913,10
0.340000000000146,19
0.311999999999898,38
0.139000000001033,190
0.34900000000016,160
0.389000000001033,70
0.217000000000553,98
0.18999999999869,20
0.171000000000276,39
0.183999999999287,99
0.215000000000146,40
0.166999999999462,100
