7226.699
7897.169
8738.238
8903.767
9221.37
9629.38
9766.394
9796.688
10150.049
10675.702
11681.221
11843.948
11947.737
12137.461
12662.776
12698.73
12735.978
12791.748
12794.163
12842.52
